EvID,PaperID,Vote,v_5,v_6,v_6_coded,v_5_6_merged,v_11,v_11_coded,v_12,v_14,v_15,v_16,v_16_coded,v_15_16_merged,v_19,v_19_coded,v_124,v_118,v_119,v_120,v_121
8,302,Essential,Other (please specify),"Functional Safety Consultant focussing of the system and software development process according IEC 61508, ISO26262, DO178C, EN50128",Consultant,Consultant,15,15.0,Yes,Medium (5-10),Software-intensive embedded systems,NotAnswered,NotAnswered,Software-intensive embedded systems,"railway, automotive, avionics, Industrial I have customers in all sectors currently",Multiple Sectors,Germany,quoted,quoted,not quoted,not quoted
8,322,Worthwhile,Other (please specify),"Functional Safety Consultant focussing of the system and software development process according IEC 61508, ISO26262, DO178C, EN50128",Consultant,Consultant,15,15.0,Yes,Medium (5-10),Software-intensive embedded systems,NotAnswered,NotAnswered,Software-intensive embedded systems,"railway, automotive, avionics, Industrial I have customers in all sectors currently",Multiple Sectors,Germany,quoted,quoted,not quoted,not quoted
8,336,Worthwhile,Other (please specify),"Functional Safety Consultant focussing of the system and software development process according IEC 61508, ISO26262, DO178C, EN50128",Consultant,Consultant,15,15.0,Yes,Medium (5-10),Software-intensive embedded systems,NotAnswered,NotAnswered,Software-intensive embedded systems,"railway, automotive, avionics, Industrial I have customers in all sectors currently",Multiple Sectors,Germany,quoted,quoted,not quoted,not quoted
8,340,Essential,Other (please specify),"Functional Safety Consultant focussing of the system and software development process according IEC 61508, ISO26262, DO178C, EN50128",Consultant,Consultant,15,15.0,Yes,Medium (5-10),Software-intensive embedded systems,NotAnswered,NotAnswered,Software-intensive embedded systems,"railway, automotive, avionics, Industrial I have customers in all sectors currently",Multiple Sectors,Germany,quoted,quoted,not quoted,not quoted
8,375,Essential,Other (please specify),"Functional Safety Consultant focussing of the system and software development process according IEC 61508, ISO26262, DO178C, EN50128",Consultant,Consultant,15,15.0,Yes,Medium (5-10),Software-intensive embedded systems,NotAnswered,NotAnswered,Software-intensive embedded systems,"railway, automotive, avionics, Industrial I have customers in all sectors currently",Multiple Sectors,Germany,quoted,quoted,not quoted,not quoted
8,396,Essential,Other (please specify),"Functional Safety Consultant focussing of the system and software development process according IEC 61508, ISO26262, DO178C, EN50128",Consultant,Consultant,15,15.0,Yes,Medium (5-10),Software-intensive embedded systems,NotAnswered,NotAnswered,Software-intensive embedded systems,"railway, automotive, avionics, Industrial I have customers in all sectors currently",Multiple Sectors,Germany,quoted,quoted,not quoted,not quoted
8,404,Unimportant,Other (please specify),"Functional Safety Consultant focussing of the system and software development process according IEC 61508, ISO26262, DO178C, EN50128",Consultant,Consultant,15,15.0,Yes,Medium (5-10),Software-intensive embedded systems,NotAnswered,NotAnswered,Software-intensive embedded systems,"railway, automotive, avionics, Industrial I have customers in all sectors currently",Multiple Sectors,Germany,quoted,quoted,not quoted,not quoted
9,56,Unwise,Requirements Engineer,NotAnswered,NotAnswered,Requirements Engineer,> 20,20.0,Yes,Larger (10-49),Software-intensive embedded systems,NotAnswered,NotAnswered,Software-intensive embedded systems,RE and QA consulting in different industries,Multiple Sectors,Germany,quoted,quoted,quoted,not quoted
9,86,Unimportant,Requirements Engineer,NotAnswered,NotAnswered,Requirements Engineer,> 20,20.0,Yes,Larger (10-49),Software-intensive embedded systems,NotAnswered,NotAnswered,Software-intensive embedded systems,RE and QA consulting in different industries,Multiple Sectors,Germany,quoted,quoted,quoted,not quoted
9,120,Worthwhile,Requirements Engineer,NotAnswered,NotAnswered,Requirements Engineer,> 20,20.0,Yes,Larger (10-49),Software-intensive embedded systems,NotAnswered,NotAnswered,Software-intensive embedded systems,RE and QA consulting in different industries,Multiple Sectors,Germany,quoted,quoted,quoted,not quoted
9,122,Worthwhile,Requirements Engineer,NotAnswered,NotAnswered,Requirements Engineer,> 20,20.0,Yes,Larger (10-49),Software-intensive embedded systems,NotAnswered,NotAnswered,Software-intensive embedded systems,RE and QA consulting in different industries,Multiple Sectors,Germany,quoted,quoted,quoted,not quoted
9,135,Unwise,Requirements Engineer,NotAnswered,NotAnswered,Requirements Engineer,> 20,20.0,Yes,Larger (10-49),Software-intensive embedded systems,NotAnswered,NotAnswered,Software-intensive embedded systems,RE and QA consulting in different industries,Multiple Sectors,Germany,quoted,quoted,quoted,not quoted
9,271,Worthwhile,Requirements Engineer,NotAnswered,NotAnswered,Requirements Engineer,> 20,20.0,Yes,Larger (10-49),Software-intensive embedded systems,NotAnswered,NotAnswered,Software-intensive embedded systems,RE and QA consulting in different industries,Multiple Sectors,Germany,quoted,quoted,quoted,not quoted
9,281,Essential,Requirements Engineer,NotAnswered,NotAnswered,Requirements Engineer,> 20,20.0,Yes,Larger (10-49),Software-intensive embedded systems,NotAnswered,NotAnswered,Software-intensive embedded systems,RE and QA consulting in different industries,Multiple Sectors,Germany,quoted,quoted,quoted,not quoted
9,282,Essential,Requirements Engineer,NotAnswered,NotAnswered,Requirements Engineer,> 20,20.0,Yes,Larger (10-49),Software-intensive embedded systems,NotAnswered,NotAnswered,Software-intensive embedded systems,RE and QA consulting in different industries,Multiple Sectors,Germany,quoted,quoted,quoted,not quoted
9,294,Worthwhile,Requirements Engineer,NotAnswered,NotAnswered,Requirements Engineer,> 20,20.0,Yes,Larger (10-49),Software-intensive embedded systems,NotAnswered,NotAnswered,Software-intensive embedded systems,RE and QA consulting in different industries,Multiple Sectors,Germany,quoted,quoted,quoted,not quoted
9,310,Unimportant,Requirements Engineer,NotAnswered,NotAnswered,Requirements Engineer,> 20,20.0,Yes,Larger (10-49),Software-intensive embedded systems,NotAnswered,NotAnswered,Software-intensive embedded systems,RE and QA consulting in different industries,Multiple Sectors,Germany,quoted,quoted,quoted,not quoted
9,344,Unimportant,Requirements Engineer,NotAnswered,NotAnswered,Requirements Engineer,> 20,20.0,Yes,Larger (10-49),Software-intensive embedded systems,NotAnswered,NotAnswered,Software-intensive embedded systems,RE and QA consulting in different industries,Multiple Sectors,Germany,quoted,quoted,quoted,not quoted
9,358,Worthwhile,Requirements Engineer,NotAnswered,NotAnswered,Requirements Engineer,> 20,20.0,Yes,Larger (10-49),Software-intensive embedded systems,NotAnswered,NotAnswered,Software-intensive embedded systems,RE and QA consulting in different industries,Multiple Sectors,Germany,quoted,quoted,quoted,not quoted
9,361,Unwise,Requirements Engineer,NotAnswered,NotAnswered,Requirements Engineer,> 20,20.0,Yes,Larger (10-49),Software-intensive embedded systems,NotAnswered,NotAnswered,Software-intensive embedded systems,RE and QA consulting in different industries,Multiple Sectors,Germany,quoted,quoted,quoted,not quoted
9,372,Worthwhile,Requirements Engineer,NotAnswered,NotAnswered,Requirements Engineer,> 20,20.0,Yes,Larger (10-49),Software-intensive embedded systems,NotAnswered,NotAnswered,Software-intensive embedded systems,RE and QA consulting in different industries,Multiple Sectors,Germany,quoted,quoted,quoted,not quoted
9,427,Unwise,Requirements Engineer,NotAnswered,NotAnswered,Requirements Engineer,> 20,20.0,Yes,Larger (10-49),Software-intensive embedded systems,NotAnswered,NotAnswered,Software-intensive embedded systems,RE and QA consulting in different industries,Multiple Sectors,Germany,quoted,quoted,quoted,not quoted
10,17,Essential,Requirements Engineer,NotAnswered,NotAnswered,Requirements Engineer,10,10.0,Yes,Larger (10-49),Hybrid / mix of embedded systems and information systems,NotAnswered,NotAnswered,Hybrid / mix of embedded systems and information systems,Automotive and Biotech Engineering,Multiple Sectors,Germany,quoted,not quoted,not quoted,not quoted
10,27,Worthwhile,Requirements Engineer,NotAnswered,NotAnswered,Requirements Engineer,10,10.0,Yes,Larger (10-49),Hybrid / mix of embedded systems and information systems,NotAnswered,NotAnswered,Hybrid / mix of embedded systems and information systems,Automotive and Biotech Engineering,Multiple Sectors,Germany,quoted,not quoted,not quoted,not quoted
10,28,Unimportant,Requirements Engineer,NotAnswered,NotAnswered,Requirements Engineer,10,10.0,Yes,Larger (10-49),Hybrid / mix of embedded systems and information systems,NotAnswered,NotAnswered,Hybrid / mix of embedded systems and information systems,Automotive and Biotech Engineering,Multiple Sectors,Germany,quoted,not quoted,not quoted,not quoted
10,36,Unimportant,Requirements Engineer,NotAnswered,NotAnswered,Requirements Engineer,10,10.0,Yes,Larger (10-49),Hybrid / mix of embedded systems and information systems,NotAnswered,NotAnswered,Hybrid / mix of embedded systems and information systems,Automotive and Biotech Engineering,Multiple Sectors,Germany,quoted,not quoted,not quoted,not quoted
10,108,Worthwhile,Requirements Engineer,NotAnswered,NotAnswered,Requirements Engineer,10,10.0,Yes,Larger (10-49),Hybrid / mix of embedded systems and information systems,NotAnswered,NotAnswered,Hybrid / mix of embedded systems and information systems,Automotive and Biotech Engineering,Multiple Sectors,Germany,quoted,not quoted,not quoted,not quoted
10,124,Essential,Requirements Engineer,NotAnswered,NotAnswered,Requirements Engineer,10,10.0,Yes,Larger (10-49),Hybrid / mix of embedded systems and information systems,NotAnswered,NotAnswered,Hybrid / mix of embedded systems and information systems,Automotive and Biotech Engineering,Multiple Sectors,Germany,quoted,not quoted,not quoted,not quoted
10,136,Unimportant,Requirements Engineer,NotAnswered,NotAnswered,Requirements Engineer,10,10.0,Yes,Larger (10-49),Hybrid / mix of embedded systems and information systems,NotAnswered,NotAnswered,Hybrid / mix of embedded systems and information systems,Automotive and Biotech Engineering,Multiple Sectors,Germany,quoted,not quoted,not quoted,not quoted
10,142,Essential,Requirements Engineer,NotAnswered,NotAnswered,Requirements Engineer,10,10.0,Yes,Larger (10-49),Hybrid / mix of embedded systems and information systems,NotAnswered,NotAnswered,Hybrid / mix of embedded systems and information systems,Automotive and Biotech Engineering,Multiple Sectors,Germany,quoted,not quoted,not quoted,not quoted
10,171,Unimportant,Requirements Engineer,NotAnswered,NotAnswered,Requirements Engineer,10,10.0,Yes,Larger (10-49),Hybrid / mix of embedded systems and information systems,NotAnswered,NotAnswered,Hybrid / mix of embedded systems and information systems,Automotive and Biotech Engineering,Multiple Sectors,Germany,quoted,not quoted,not quoted,not quoted
10,257,Unwise,Requirements Engineer,NotAnswered,NotAnswered,Requirements Engineer,10,10.0,Yes,Larger (10-49),Hybrid / mix of embedded systems and information systems,NotAnswered,NotAnswered,Hybrid / mix of embedded systems and information systems,Automotive and Biotech Engineering,Multiple Sectors,Germany,quoted,not quoted,not quoted,not quoted
10,315,Unwise,Requirements Engineer,NotAnswered,NotAnswered,Requirements Engineer,10,10.0,Yes,Larger (10-49),Hybrid / mix of embedded systems and information systems,NotAnswered,NotAnswered,Hybrid / mix of embedded systems and information systems,Automotive and Biotech Engineering,Multiple Sectors,Germany,quoted,not quoted,not quoted,not quoted
10,346,Essential,Requirements Engineer,NotAnswered,NotAnswered,Requirements Engineer,10,10.0,Yes,Larger (10-49),Hybrid / mix of embedded systems and information systems,NotAnswered,NotAnswered,Hybrid / mix of embedded systems and information systems,Automotive and Biotech Engineering,Multiple Sectors,Germany,quoted,not quoted,not quoted,not quoted
10,388,Worthwhile,Requirements Engineer,NotAnswered,NotAnswered,Requirements Engineer,10,10.0,Yes,Larger (10-49),Hybrid / mix of embedded systems and information systems,NotAnswered,NotAnswered,Hybrid / mix of embedded systems and information systems,Automotive and Biotech Engineering,Multiple Sectors,Germany,quoted,not quoted,not quoted,not quoted
10,405,Worthwhile,Requirements Engineer,NotAnswered,NotAnswered,Requirements Engineer,10,10.0,Yes,Larger (10-49),Hybrid / mix of embedded systems and information systems,NotAnswered,NotAnswered,Hybrid / mix of embedded systems and information systems,Automotive and Biotech Engineering,Multiple Sectors,Germany,quoted,not quoted,not quoted,not quoted
10,415,Worthwhile,Requirements Engineer,NotAnswered,NotAnswered,Requirements Engineer,10,10.0,Yes,Larger (10-49),Hybrid / mix of embedded systems and information systems,NotAnswered,NotAnswered,Hybrid / mix of embedded systems and information systems,Automotive and Biotech Engineering,Multiple Sectors,Germany,quoted,not quoted,not quoted,not quoted
11,29,Unimportant,Requirements Engineer,NotAnswered,NotAnswered,Requirements Engineer,30+,30.0,No,Very large (50+),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Financial services,Financial Services,Switzerland,quoted,not quoted,quoted,not quoted
11,70,Essential,Requirements Engineer,NotAnswered,NotAnswered,Requirements Engineer,30+,30.0,No,Very large (50+),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Financial services,Financial Services,Switzerland,quoted,not quoted,quoted,not quoted
11,88,Essential,Requirements Engineer,NotAnswered,NotAnswered,Requirements Engineer,30+,30.0,No,Very large (50+),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Financial services,Financial Services,Switzerland,quoted,not quoted,quoted,not quoted
11,108,Essential,Requirements Engineer,NotAnswered,NotAnswered,Requirements Engineer,30+,30.0,No,Very large (50+),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Financial services,Financial Services,Switzerland,quoted,not quoted,quoted,not quoted
11,154,Worthwhile,Requirements Engineer,NotAnswered,NotAnswered,Requirements Engineer,30+,30.0,No,Very large (50+),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Financial services,Financial Services,Switzerland,quoted,not quoted,quoted,not quoted
11,172,Worthwhile,Requirements Engineer,NotAnswered,NotAnswered,Requirements Engineer,30+,30.0,No,Very large (50+),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Financial services,Financial Services,Switzerland,quoted,not quoted,quoted,not quoted
11,207,Worthwhile,Requirements Engineer,NotAnswered,NotAnswered,Requirements Engineer,30+,30.0,No,Very large (50+),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Financial services,Financial Services,Switzerland,quoted,not quoted,quoted,not quoted
11,288,Worthwhile,Requirements Engineer,NotAnswered,NotAnswered,Requirements Engineer,30+,30.0,No,Very large (50+),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Financial services,Financial Services,Switzerland,quoted,not quoted,quoted,not quoted
